Time(s),Iter1_Right_X_Displacement_Delta(m),Iter1_Left_X_Displacement_Delta(m),Iter2_Right_X_Displacement_Delta(m),Iter2_Left_X_Displacement_Delta(m),Iter3_Right_X_Displacement_Delta(m),Iter3_Left_X_Displacement_Delta(m),Iter4_Right_X_Displacement_Delta(m),Iter4_Left_X_Displacement_Delta(m),Iter5_Right_X_Displacement_Delta(m),Iter5_Left_X_Displacement_Delta(m),Iter6_Right_X_Displacement_Delta(m),Iter6_Left_X_Displacement_Delta(m),Iter7_Right_X_Displacement_Delta(m),Iter7_Left_X_Displacement_Delta(m),Iter1_Right_Rotation_Delta(rad),Iter1_Left_Rotation_Delta(rad),Iter2_Right_Rotation_Delta(rad),Iter2_Left_Rotation_Delta(rad),Iter3_Right_Rotation_Delta(rad),Iter3_Left_Rotation_Delta(rad),Iter4_Right_Rotation_Delta(rad),Iter4_Left_Rotation_Delta(rad),Iter5_Right_Rotation_Delta(rad),Iter5_Left_Rotation_Delta(rad),Iter6_Right_Rotation_Delta(rad),Iter6_Left_Rotation_Delta(rad),Iter7_Right_Rotation_Delta(rad),Iter7_Left_Rotation_Delta(rad)
3.325000000000000178e+00,7.264297185491597197e-03,-4.752352930658881175e-03,3.302024892041330317e-03,-2.462476551140995590e-03,2.857081554334076068e-03,-1.328731113057047761e-03,1.974824815130601929e-03,-1.910482752628197417e-03,8.228159313280539178e-04,-4.541086259454256424e-04,-1.930170622977560313e-03,3.991313605031347744e-04,3.491764704642366657e-04,-4.671234370804402611e-04,1.201665011615048184e-02,1.201665011615048184e-02,5.764501443182329377e-03,5.764501443182329377e-03,4.184517676188673208e-03,4.187549168469084648e-03,3.868310609953573564e-03,3.921816448516315945e-03,1.276924557273476091e-03,1.276924557273476091e-03,-2.329301983480691618e-03,-2.329301983480691618e-03,8.136253694397271863e-04,8.292337819305328761e-04
3.350000000000000089e+00,7.591674270045416228e-03,-4.881429020459866069e-03,3.553233318850525235e-03,-2.553679289455543407e-03,3.042997743925399123e-03,-1.384952021132691141e-03,2.018067063244338710e-03,-1.942197980314629494e-03,8.318047692088895162e-04,-4.619954941524860581e-04,-1.960906748655844023e-03,4.051564445491859234e-04,3.539325815934829533e-04,-4.752540148756957683e-04,1.247310329050527883e-02,1.247310329050527883e-02,6.106912608306064305e-03,6.106912608306064305e-03,4.426606811269460928e-03,4.429818374075314424e-03,3.942549310443965727e-03,3.999150981870550070e-03,1.293800263361372105e-03,1.293800263361372105e-03,-2.366063193205029946e-03,-2.366063193205029946e-03,8.264716848970996010e-04,8.423264304649805134e-04
3.375000000000000000e+00,7.920775556095147052e-03,-5.011011910261695124e-03,3.807111725954728798e-03,-2.645914594245504445e-03,3.229758711503258328e-03,-1.441126060020324253e-03,2.061577458501627491e-03,-1.974178598086958041e-03,8.404794312663402267e-04,-4.700425668314293925e-04,-1.990533883678952121e-03,4.108662647668293033e-04,3.591441351215376998e-04,-4.834055183817519228e-04,1.293178746635684218e-02,1.293178746635684218e-02,6.453026320200228039e-03,6.453026320200228039e-03,4.669493312132656782e-03,4.672886892595387587e-03,4.017322113637748771e-03,4.077029910240982657e-03,1.310521998097766150e-03,1.310521998097766150e-03,-2.401400148445781424e-03,-2.401400148445781424e-03,8.397964810144820103e-04,8.558880158769655022e-04
3.400000000000000355e+00,8.251087862686551366e-03,-5.140827820988297034e-03,4.062313376527966480e-03,-2.738405460032769436e-03,3.417187569641107203e-03,-1.497328927663026284e-03,2.104957559623706065e-03,-2.006155151812460957e-03,8.489910043684364971e-04,-4.783562149005063380e-04,-2.019109855222613048e-03,4.163063711193210059e-04,3.646666475338108948e-04,-4.915359932723684100e-04,1.339191568367485360e-02,1.339191568367485360e-02,6.800718836560734615e-03,6.800718836560734615e-03,4.913076397914002691e-03,4.916652826310707880e-03,4.091960183723625244e-03,4.154783035463439911e-03,1.327347219268942835e-03,1.327347219268942835e-03,-2.435416226341934054e-03,-2.435416226341934054e-03,8.534130147254681553e-04,8.697324878196091569e-04
3.425000000000000266e+00,8.581953241591382120e-03,-5.270565469295513533e-03,4.317398472413924021e-03,-2.830352324994622748e-03,3.605001714802966856e-03,-1.553644190275702171e-03,2.147873715766548258e-03,-2.037826401131776193e-03,8.575023597028122446e-04,-4.869729295862365581e-04,-2.046843331215054962e-03,4.214455922849046077e-04,3.703918961721411329e-04,-4.996675907280676704e-04,1.385251871088689565e-02,1.385251871088689565e-02,7.147750797408546769e-03,7.147750797408546769e-03,5.157157451773794477e-03,5.160916380725102254e-03,4.165827589578868784e-03,4.231771813782293779e-03,1.344475289289048803e-03,1.344475289289048803e-03,-2.468288923499956100e-03,-2.468288923499956100e-03,8.672354234282031449e-04,8.837751730775347814e-04
3.450000000000000178e+00,8.912628246068979992e-03,-5.399899034350653937e-03,4.570947918601176579e-03,-2.921039581306312388e-03,3.792839009251459947e-03,-1.610118580351332755e-03,2.190056821858792080e-03,-2.068911522001108672e-03,8.661884782989390241e-04,-4.958847033129203108e-04,-2.074032767316203590e-03,4.261786159843929805e-04,3.762610403333435660e-04,-5.078696406299442606e-04,1.431252728041963393e-02,1.431252728041963393e-02,7.491987499907488968e-03,7.491987499907488968e-03,5.401421444798465421e-03,5.405361404306627260e-03,4.238373828708376367e-03,4.307441651393774384e-03,1.362073181611855865e-03,1.362073181611855865e-03,-2.500211383300594836e-03,-2.500211383300594836e-03,8.812749019873472589e-04,8.980285607492893840e-04
3.475000000000000089e+00,9.242354219140167318e-03,-5.528509237626154024e-03,4.821649568607455291e-03,-3.009899571257728529e-03,3.980285913125998498e-03,-1.666733740658865939e-03,2.231303461373915220e-03,-2.099193884695777640e-03,8.752307984262359952e-04,-5.050813851174684038e-04,-2.100984265356171249e-03,4.303688136293847694e-04,3.822526967925399255e-04,-5.162189843766103181e-04,1.477086345676632134e-02,1.477086345676632134e-02,7.831549139865182085e-03,7.831549139865182085e-03,5.645436778421743934e-03,5.649555309919250534e-03,4.309179105925986519e-03,4.381367186699392652e-03,1.380312183543702664e-03,1.380312183543702664e-03,-2.531353078985554284e-03,-2.531353078985554284e-03,8.955878241107065318e-04,9.125501601653998596e-04
3.500000000000000000e+00,9.570425896860964426e-03,-5.656107530897474048e-03,5.068366144124276246e-03,-3.096526224745186490e-03,4.166901496575751637e-03,-1.723399095114716909e-03,2.271492424327538340e-03,-2.128550081036432659e-03,8.847903235188123161e-04,-5.145782177181663225e-04,-2.127932822399578039e-03,4.339068428524158610e-04,3.883532676289859487e-04,-5.247599321985124687e-04,1.522653342775843674e-02,1.522653342775843674e-02,8.164892368869462735e-03,8.164892368869462735e-03,5.888672160257339694e-03,5.892965993545537517e-03,4.377999968955718219e-03,4.453298143857295499e-03,1.399368541236976904e-03,1.399368541236976904e-03,-2.561839665251992165e-03,-2.561839665251992165e-03,9.102056347999321062e-04,9.273722583266891251e-04
3.525000000000000355e+00,9.896244920520184604e-03,-5.782462735602187168e-03,5.310195732023988494e-03,-3.180657091999598840e-03,4.352236352457409391e-03,-1.779957875440888598e-03,2.310615216537650896e-03,-2.156965872055821923e-03,8.949605898211938221e-04,-5.244113090891976137e-04,-2.154991031284371125e-03,4.367578169223451656e-04,3.945237140456549912e-04,-5.334852640705226023e-04,1.567870765612237177e-02,1.567870765612237177e-02,8.490852824023585599e-03,8.490852824023585599e-03,6.130521552903576976e-03,6.134986805457307013e-03,4.444815689153308602e-03,4.523206032817698313e-03,1.419371898910393170e-03,1.419371898910393170e-03,-2.591748848206714556e-03,-2.591748848206714556e-03,9.250823090052352760e-04,9.424493508839830447e-04
3.550000000000000266e+00,1.021935122749264777e-02,-5.907425187268673661e-03,5.546525387611724034e-03,-3.262153615065099821e-03,4.535850023339822387e-03,-1.836196796092733410e-03,2.348803544707032953e-03,-2.184540757770116193e-03,9.057247651270972089e-04,-5.346106108524220635e-04,-2.182145387596843428e-03,4.389835067253183842e-04,4.006757630820121513e-04,-5.423445532733404961e-04,1.612677641476132143e-02,1.612677641476132143e-02,8.808679002676823855e-03,8.808679002676823855e-03,6.370331286250880548e-03,6.374963680337419197e-03,4.509860193745680174e-03,4.591316428108147690e-03,1.440335375979519272e-03,1.440335375979519272e-03,-2.621128894322161812e-03,-2.621128894322161812e-03,9.400787331264627567e-04,9.576426476657871889e-04
3.575000000000000178e+00,1.053943398216600907e-02,-6.030943265973472828e-03,5.777067298205194358e-03,-3.340998889743013178e-03,4.717333195490401414e-03,-1.891858056756914874e-03,2.386331352912774307e-03,-2.211478237503554378e-03,9.169495966234314510e-04,-5.451764677421588878e-04,-2.209307945366750792e-03,4.407420859905489263e-04,4.066653898935866651e-04,-5.512693357350752221e-04,1.657037724813947843e-02,1.657037724813947843e-02,9.118066187948210138e-03,9.118066187948210138e-03,6.607434255143068702e-03,6.612229352782212147e-03,4.573614209855841189e-03,4.658101549641323336e-03,1.462126064365590339e-03,1.462126064365590339e-03,-2.650050031357299718e-03,-2.650050031357299718e-03,9.549813583413814533e-04,9.727390704388355624e-04
3.600000000000000089e+00,1.085632790693411183e-02,-6.153067215443511900e-03,6.001864827650776890e-03,-3.417309826751403767e-03,4.896340320570143241e-03,-1.946661230938104281e-03,2.423576539026883227e-03,-2.238056801659234207e-03,9.284312473493774864e-04,-5.560787860781069014e-04,-2.236406211713590914e-03,4.422728019159577473e-04,4.123076938026055309e-04,-5.601988525080238424e-04,1.700939512237762546e-02,1.700939512237762546e-02,9.419174654402184127e-03,9.419174654402184127e-03,6.841204423263649859e-03,6.846157870761950676e-03,4.636737693562788948e-03,4.724213386583370894e-03,1.484510033427484388e-03,1.484510033427484388e-03,-2.678679013629548661e-03,-2.678679013629548661e-03,9.695429218537186811e-04,9.874924738103550703e-04
3.625000000000000000e+00,1.117000092190471687e-02,-6.273933283822235446e-03,6.221263155577161710e-03,-3.491344072343229021e-03,5.072633078013675384e-03,-2.000342638783667026e-03,2.460944832806031234e-03,-2.264582001494819252e-03,9.399752068849024506e-04,-5.672748438242287972e-04,-2.263467844385013208e-03,4.438664014872230335e-04,4.174133510592165780e-04,-5.690965774068496019e-04,1.744393420572695058e-02,1.744393420572695058e-02,9.712607227920392466e-03,9.712607227920392466e-03,7.071139654701102950e-03,7.076247415385063938e-03,4.699945276125015725e-03,4.790360197642770657e-03,1.507250050709132982e-03,1.507250050709132982e-03,-2.707334245872234507e-03,-2.707334245872234507e-03,9.835356254626927142e-04,1.001677193176852415e-03
3.650000000000000355e+00,1.148053949312874238e-02,-6.393723571731093486e-03,6.435850652013273138e-03,-3.563482891607752667e-03,5.246125325050176799e-03,-2.052708578857882077e-03,2.498779075695747864e-03,-2.291330655587831694e-03,9.514682808114353213e-04,-5.787237390056133857e-04,-2.290651820246110068e-03,4.458169747491094737e-04,4.218385676579578664e-04,-5.779573856714015356e-04,1.787426306485983413e-02,1.787426306485983413e-02,9.999333543621020601e-03,9.999333543621020601e-03,7.296959904745461273e-03,7.302218451862768633e-03,4.763859072839549125e-03,4.857160567622371972e-03,1.530192019817046972e-03,1.530192019817046972e-03,-2.736468794995217807e-03,-2.736468794995217807e-03,9.968085797356224242e-04,1.015145375060318156e-03
3.675000000000000266e+00,1.178813870188638070e-02,-6.512610272674201201e-03,6.646386226178043963e-03,-3.634187470895673677e-03,5.416910951271787511e-03,-2.103684182340446324e-03,2.537291370952463737e-03,-2.318506577021223897e-03,9.629023943723020312e-04,-5.903784099213910119e-04,-2.318206126244693258e-03,4.483586789639087966e-04,4.255309918627936394e-04,-5.868090688080744577e-04,1.830074897456058364e-02,1.830074897456058364e-02,1.028057369707372111e-02,1.028057369707372111e-02,7.518683951635412796e-03,7.524090400069518084e-03,4.828895939498487402e-03,4.925031636770077492e-03,1.553280804293694778e-03,1.553280804293694778e-03,-2.766564805208603789e-03,-2.766564805208603789e-03,1.009335655379178104e-03,1.027874120966065091e-03
3.700000000000000178e+00,1.209309992397153248e-02,-6.630710435768953637e-03,6.853729916635020736e-03,-3.703944695535234255e-03,5.585256216987074390e-03,-2.153334146134163601e-03,2.576551699592888670e-03,-2.346225172062517406e-03,9.743368913984994106e-04,-6.021578854554163196e-04,-2.346377072397690458e-03,4.516079804589775981e-04,4.285520555100136991e-04,-5.957091765565122876e-04,1.872381035974048785e-02,1.872381035974048785e-02,1.055767461217025846e-02,1.055767461217025846e-02,7.736642496534293888e-03,7.742194669502131671e-03,4.895240424622080908e-03,4.994162215255379400e-03,1.576494776853912261e-03,1.576494776853912261e-03,-2.797985052856669791e-03,-2.797985052856669791e-03,1.021235053540455601e-03,1.039984062968089817e-03
3.725000000000000089e+00,1.239582967636592564e-02,-6.748079831346814883e-03,7.058787848614543614e-03,-3.773224544782616957e-03,5.751552208874643329e-03,-2.201841824152953736e-03,2.616540602739053645e-03,-2.374530626697138325e-03,9.858212426815671225e-04,-6.139242684206416834e-04,-2.375323134650525470e-03,4.555409327976489564e-04,4.310653043925229133e-04,-6.047349701555695956e-04,1.914390950771273706e-02,1.914390950771273706e-02,1.083201239339715537e-02,1.083201239339715537e-02,7.951409732877357320e-03,7.957106177275120179e-03,4.962914905915976477e-03,5.064582044504346153e-03,1.599745511102210541e-03,1.599745511102210541e-03,-2.830864067448179630e-03,-2.830864067448179630e-03,1.032747741713802014e-03,1.051717070029097728e-03
3.750000000000000000e+00,1.269682606870820019e-02,-6.864751970390256530e-03,7.262471743452153516e-03,-3.842459451878534049e-03,5.916243718275811941e-03,-2.249454112705058517e-03,2.657237912475116093e-03,-2.403432076122140326e-03,9.973216174330896966e-04,-6.254908307793821676e-04,-2.405075621143570180e-03,4.600212024522334908e-04,4.332950059644340157e-04,-6.139661367761534150e-04,1.956157803909845325e-02,1.956157803909845325e-02,1.110493119533068757e-02,1.110493119533068757e-02,8.163677120901959711e-03,8.169517090502970841e-03,5.031905193160299966e-03,5.136285790278511884e-03,1.622812448212468395e-03,1.622812448212468395e-03,-2.865096823595803671e-03,-2.865096823595803671e-03,1.044178588081161665e-03,1.063377306566744979e-03
3.775000000000000355e+00,1.299664286103681399e-02,-6.980796202854640253e-03,7.465663389306102099e-03,-3.912036185648663789e-03,6.079762663508590792e-03,-2.296417409753170880e-03,2.698697959336675972e-03,-2.432936252990756942e-03,1.008689771263237417e-03,-6.366663443419795509e-04,-2.435550146700635882e-03,4.648643709340843921e-04,4.354713931411340055e-04,-6.234655694722437969e-04,1.997743906389145424e-02,1.997743906389145424e-02,1.137769957495476936e-02,1.137769957495476936e-02,8.374122773491029376e-03,8.380106189189731603e-03,5.102269199779345399e-03,5.209340049191614128e-03,1.645356115605215233e-03,1.645356115605215233e-03,-2.900414517634722009e-03,-2.900414517634722009e-03,1.055821954381183647e-03,1.075257333094034595e-03
3.800000000000000266e+00,1.329583501023192532e-02,-7.096354921093984969e-03,7.669171420471784795e-03,-3.982280486304057288e-03,6.242487282266478976e-03,-2.342931787000027133e-03,2.741070229180832263e-03,-2.463060292355136183e-03,1.019686068228109477e-03,-6.473140311359509846e-04,-2.466580269522629376e-03,4.699017582639394841e-04,4.377834636604786833e-04,-6.332663936594734588e-04,2.039218993132590335e-02,2.039218993132590335e-02,1.165145190677583167e-02,1.165145190677583167e-02,8.583324828737352863e-03,8.589452207984134280e-03,5.174170988761730983e-03,5.283916289213499984e-03,1.667000099364055257e-03,1.667000099364055257e-03,-2.936482027786561921e-03,-2.936482027786561921e-03,1.067901094074492560e-03,1.087578157455094605e-03
3.825000000000000178e+00,1.359490224000587180e-02,-7.211635498978130610e-03,7.873673208027301418e-03,-4.053422977189767573e-03,6.404728585316502021e-03,-2.389135821343278676e-03,2.784557053520798908e-03,-2.493824121477111744e-03,1.030040014897967704e-03,-6.573930017070434006e-04,-2.497943811058271624e-03,4.750117371749226769e-04,4.403560400617970161e-04,-6.433697390400699989e-04,2.080653773898399894e-02,2.080653773898399894e-02,1.192709618521706899e-02,1.192709618521706899e-02,8.791732753023178554e-03,8.798005090773393377e-03,5.247831047021906878e-03,5.360240755139394214e-03,1.687433016605009370e-03,1.687433016605009370e-03,-2.972955548233196035e-03,-2.972955548233196035e-03,1.080542774414461685e-03,1.100464243095946801e-03
3.850000000000000089e+00,1.389424631886857636e-02,-7.326862157261061770e-03,8.079645237506795363e-03,-4.125554795643013306e-03,6.566729281746286340e-03,-2.435116038811739603e-03,2.829333137865194803e-03,-2.525233671659549151e-03,1.039520866043398828e-03,-6.669622952253859149e-04,-2.529378557138257932e-03,4.801133016808026288e-04,4.432556871928963749e-04,-6.537510818747163666e-04,2.122110847612963813e-02,2.122110847612963813e-02,1.220520003314981908e-02,1.220520003314981908e-02,8.999675733536731739e-03,9.006094323252786596e-03,5.323428906648195597e-03,5.438497192487653023e-03,1.706483161268784743e-03,1.706483161268784743e-03,-3.009491858819067500e-03,-3.009491858819067500e-03,1.093789579322299726e-03,1.113955874054921996e-03
3.875000000000000000e+00,1.419414404795011492e-02,-7.442212934212301401e-03,8.287295521941122345e-03,-4.198596739063718830e-03,6.728659086967452019e-03,-2.480925739564578125e-03,2.875464993377610523e-03,-2.557265904213713859e-03,1.047998502519797981e-03,-6.761510600326869902e-04,-2.560607518614643752e-03,4.851423006999172616e-04,4.465149426182493664e-04,-6.643695731010298977e-04,2.163635698216241632e-02,2.163635698216241632e-02,1.248589226100483944e-02,1.248589226100483944e-02,9.207376827500630273e-03,9.213943030385023103e-03,5.401007363723658167e-03,5.518731242862219728e-03,1.724149562552484971e-03,1.724149562552484971e-03,-3.045749819314555809e-03,-3.045749819314555809e-03,1.107633627169932536e-03,1.128042882758422891e-03
3.900000000000000355e+00,1.449472522588601819e-02,-7.557768329020303488e-03,8.496517262349789767e-03,-4.272304019172667999e-03,6.890601499271703512e-03,-2.526600014670636607e-03,2.922860225095698372e-03,-2.589859512039299760e-03,1.055484055967129131e-03,-6.851149398028610893e-04,-2.591389968073398720e-03,4.900361312268480818e-04,4.501554896378101578e-04,-6.751765918339147632e-04,2.205249355490632515e-02,2.205249355490632515e-02,1.276882128152244736e-02,1.276882128152244736e-02,9.414954753007104271e-03,9.421669745366189480e-03,5.480412276734857729e-03,5.600790263624312072e-03,1.740598995769985016e-03,1.740598995769985016e-03,-3.081426099300244199e-03,-3.081426099300244199e-03,1.122048399868454810e-03,1.142696718531680672e-03
3.925000000000000266e+00,1.479594563987533112e-02,-7.673487922755843627e-03,8.706881242766750795e-03,-4.346310134403522096e-03,7.052538538371233567e-03,-2.572160542053683607e-03,2.971260232022203407e-03,-2.622911584687755149e-03,1.062140015472348709e-03,-6.939984213762406817e-04,-2.621586614719423336e-03,4.947379383140326770e-04,4.541953685336108659e-04,-6.861235107236476893e-04,2.246943356263118169e-02,2.246943356263118169e-02,1.305319137717027289e-02,1.305319137717027289e-02,9.622413400431507197e-03,9.629277940111941742e-03,5.561281869312326501e-03,5.684312498402580884e-03,1.756138436848596329e-03,1.756138436848596329e-03,-3.116324553033453411e-03,-3.116324553033453411e-03,1.137003691329357621e-03,1.157885860933774783e-03
